19	9	1	23.771289825439453
19	36	2	15.594467163085938
19	7	3	14.938431739807129
19	42	4	14.916646957397461
19	18	5	14.228400230407715
110	18	1	23.348411560058594
110	17	2	23.000699996948242
110	37	3	16.265867233276367
110	19	4	14.862213134765625
110	51	5	12.75119400024414
119	21	1	26.13300323486328
119	18	2	12.231797218322754
119	19	3	11.092824935913086
119	371	4	10.722153663635254
119	287	5	10.225168228149414
176	37	1	19.847091674804688
176	233	2	13.897890090942383
176	7	3	13.349115371704102
176	17	4	12.890449523925781
176	228	5	11.518598556518555
204	67	1	13.37730884552002
204	38	2	12.816130638122559
204	22	3	11.80782699584961
204	142	4	11.652525901794434
204	382	5	11.160344123840332
207	10	1	27.26957130432129
207	25	2	26.94497299194336
207	20	3	26.580278396606445
207	13	4	21.928783416748047
207	1	5	21.83108901977539
258	33	1	22.764055252075195
258	28	2	22.706729888916016
258	31	3	22.582242965698242
258	29	4	21.5058650970459
258	26	5	21.364200592041016
262	4	1	24.7047119140625
262	7	2	22.80185317993164
262	3	3	22.415847778320312
262	5	4	19.146039962768555
262	14	5	13.612953186035156
340	11	1	21.83810043334961
340	16	2	21.824012756347656
340	14	3	12.714302062988281
340	9	4	11.91149616241455
340	40	5	11.627321243286133
386	41	1	22.549959182739258
386	14	2	14.068672180175781
386	15	3	12.581753730773926
386	19	4	12.107693672180176
386	4	5	11.997652053833008
435	48	1	24.017826080322266
435	47	2	23.7947998046875
435	77	3	10.297463417053223
435	475	4	9.25857925415039
435	246	5	8.282848358154297
443	49	1	22.635950088500977
443	13	2	12.343172073364258
443	198	3	11.980851173400879
443	428	4	11.895678520202637
443	1	5	11.7714262008667
537	75	1	27.17228889465332
537	76	2	27.00527572631836
537	77	3	20.395172119140625
537	97	4	14.517404556274414
537	130	5	12.619673728942871
553	70	1	24.293907165527344
553	69	2	22.463523864746094
553	73	3	13.028762817382812
553	72	4	9.930856704711914
553	86	5	8.866193771362305
596	79	1	24.722061157226562
596	82	2	22.01470184326172
596	80	3	16.056129455566406
596	83	4	12.92930793762207
596	81	5	12.589690208435059
611	85	1	26.909622192382812
611	84	2	15.574929237365723
611	123	3	13.383626937866211
611	66	4	11.967708587646484
611	86	5	11.513667106628418
652	87	1	25.257701873779297
652	21	2	11.986586570739746
652	19	3	9.491121292114258
652	74	4	9.371278762817383
652	2	5	9.04808235168457
670	107	1	23.522811889648438
670	94	2	20.07372283935547
670	95	3	19.138620376586914
670	119	4	14.871503829956055
670	130	5	13.156841278076172
672	113	1	24.951311111450195
672	122	2	24.74260902404785
672	112	3	21.231775283813477
672	118	4	20.922836303710938
672	114	5	19.13939094543457
684	132	1	24.48794937133789
684	127	2	19.211353302001953
684	125	3	13.183271408081055
684	109	4	12.86960220336914
684	90	5	12.251302719116211
703	91	1	24.388668060302734
703	490	2	14.094782829284668
703	108	3	13.619316101074219
703	60	4	12.862475395202637
703	463	5	12.500899314880371
707	131	1	28.809371948242188
707	125	2	23.573945999145508
707	90	3	22.33074188232422
707	109	4	17.228483200073242
707	132	5	12.629171371459961
769	130	1	17.54165267944336
769	106	2	9.499954223632812
769	104	3	8.390899658203125
769	107	4	8.34652328491211
769	134	5	8.30927562713623
804	135	1	24.79109001159668
804	98	2	22.503894805908203
804	93	3	22.069059371948242
