19	30	1	10.738590240478516
19	45	2	10.617355346679688
19	21	3	10.321061134338379
19	9	4	10.07361888885498
19	2	5	9.758237838745117
19	67	6	8.378565788269043
19	20	7	8.118139266967773
19	66	8	7.347722053527832
19	46	9	7.342954635620117
19	50	10	7.158779621124268
110	67	1	8.67405891418457
110	45	2	7.375027656555176
110	46	3	6.393064498901367
110	6	4	6.257845401763916
110	38	5	6.0118513107299805
110	47	6	5.616037845611572
110	17	7	5.439321517944336
110	25	8	5.400668621063232
110	20	9	5.325863838195801
110	66	10	4.599370956420898
119	47	1	9.999755859375
119	6	2	7.667407035827637
119	31	3	7.404421806335449
119	25	4	7.391288757324219
119	17	5	7.327439308166504
119	69	6	7.066359043121338
119	20	7	6.978257656097412
119	46	8	6.473127841949463
119	4	9	6.2127251625061035
119	40	10	5.896402835845947
176	45	1	11.518598556518555
176	38	2	7.624058246612549
176	46	3	7.530210494995117
176	6	4	7.435963153839111
176	48	5	6.926150798797607
176	13	6	6.4362592697143555
176	19	7	6.237886905670166
176	50	8	6.137629985809326
176	21	9	6.070508003234863
176	17	10	6.027604103088379
204	46	1	11.160344123840332
204	9	2	10.511161804199219
204	20	3	9.112665176391602
204	25	4	7.809621810913086
204	38	5	7.790116310119629
204	67	6	6.82480001449585
204	47	7	6.524877548217773
204	59	8	6.316347122192383
204	40	9	6.1016926765441895
204	17	10	5.671473503112793
207	9	1	9.43483829498291
207	17	2	9.04452133178711
207	40	3	8.547666549682617
207	4	4	8.110920906066895
207	59	5	7.893070220947266
207	67	6	7.4576287269592285
207	47	7	7.390898704528809
207	38	8	7.264580726623535
207	45	9	7.152864933013916
207	20	10	6.994519233703613
258	24	1	9.803888320922852
258	41	2	9.160449028015137
258	23	3	9.07839584350586
258	16	4	8.587295532226562
258	13	5	7.958922386169434
258	10	6	7.789516925811768
258	66	7	7.410579681396484
258	68	8	7.220383167266846
258	12	9	6.6957926750183105
258	69	10	6.612627983093262
262	60	1	6.494544506072998
262	19	2	6.295870780944824
262	30	3	5.500672340393066
262	21	4	5.2343831062316895
262	2	5	4.825558185577393
262	23	6	4.605506896972656
262	65	7	4.57249641418457
262	28	8	4.2898850440979
262	17	9	4.203592300415039
262	57	10	3.998095750808716
340	2	1	8.997763633728027
340	30	2	8.599785804748535
340	9	3	8.300312042236328
340	45	4	7.795393943786621
340	17	5	7.603130340576172
340	37	6	7.413473606109619
340	20	7	7.328892230987549
340	38	8	6.20125675201416
340	46	9	5.981659889221191
340	8	10	5.847679138183594
386	30	1	10.532363891601562
386	9	2	8.63598346710205
386	2	3	8.596895217895508
386	19	4	8.291857719421387
386	50	5	7.894490718841553
386	40	6	7.69005012512207
386	17	7	7.547386646270752
386	46	8	7.486307621002197
386	42	9	7.279151439666748
386	32	10	7.059938430786133
435	46	1	7.937202453613281
435	9	2	7.381453514099121
435	25	3	7.210716724395752
435	20	4	6.922023773193359
435	30	5	6.81419563293457
435	0	6	6.809453010559082
435	6	7	6.146428108215332
435	55	8	6.143177509307861
435	39	9	6.023993968963623
435	58	10	5.998232841491699
443	20	1	11.980851173400879
443	50	2	8.346267700195312
443	30	3	8.34443187713623
443	9	4	8.09963321685791
443	47	5	7.862530708312988
443	67	6	7.506501197814941
443	41	7	7.167115688323975
443	12	8	7.0543975830078125
443	29	9	6.962530136108398
443	38	10	6.70236349105835
537	67	1	8.279693603515625
537	42	2	7.71622896194458
537	39	3	7.313033103942871
537	47	4	6.282752990722656
537	8	5	6.178956508636475
537	29	6	6.037931442260742
537	38	7	5.960614204406738
537	30	8	5.664714813232422
537	50	9	5.619123935699463
537	28	10	5.230472564697266
553	20	1	7.583091735839844
553	32	2	7.070309162139893
553	67	3	6.745390892028809
553	0	4	6.688651084899902
553	30	5	6.563408851623535
553	37	6	6.546998500823975
553	25	7	6.353694915771484
553	47	8	6.348150253295898
553	42	9	5.85136604309082
553	46	10	5.735500335693359
596	27	1	9.19745922088623
596	38	2	9.189681053161621
596	11	3	8.1880464553833
596	9	4	8.012516021728516
596	40	5	7.90666389465332
596	3	6	7.6071648597717285
596	47	7	7.203032493591309
596	43	8	6.876386642456055
596	0	9	6.414713382720947
596	67	10	6.406551837921143
611	67	1	7.549941539764404
611	27	2	6.9792585372924805
611	47	3	6.482688903808594
611	21	4	5.974305152893066
611	16	5	5.858676433563232
611	46	6	5.415581703186035
611	49	7	5.411032199859619
611	33	8	5.395527362823486
611	19	9	5.317474842071533
611	58	10	4.999565124511719
652	2	1	6.485974311828613
652	29	2	6.42927360534668
652	6	3	6.11823844909668
652	58	4	6.1143479347229
652	13	5	6.1019606590271
652	40	6	5.950535774230957
652	46	7	5.821865558624268
652	47	8	5.756958961486816
652	30	9	5.52924919128418
652	14	10	5.23214054107666
670	9	1	11.434785842895508
670	67	2	9.395881652832031
670	29	3	8.629284858703613
670	39	4	8.149956703186035
670	62	5	7.5707783699035645
670	47	6	6.606235504150391
670	49	7	6.592700958251953
670	41	8	6.4482502937316895
670	42	9	6.22897481918335
670	25	10	5.974588871002197
672	57	1	12.68364429473877
672	67	2	7.769379138946533
672	36	3	6.744655609130859
672	38	4	6.227917194366455
672	21	5	5.736987113952637
672	30	6	5.428117752075195
672	47	7	5.329941749572754
672	25	8	5.134546279907227
672	46	9	5.129905700683594
672	9	10	4.570161819458008
684	6	1	10.104572296142578
684	21	2	8.651517868041992
684	30	3	7.796612739562988
684	40	4	6.807321548461914
684	19	5	6.579290390014648
684	38	6	6.388452053070068
684	1	7	6.127804279327393
684	29	8	5.987508773803711
684	33	9	5.816839218139648
684	59	10	5.731250286102295
703	9	1	10.924511909484863
703	43	2	10.804593086242676
703	45	3	9.148469924926758
703	37	4	8.207839965820312
703	10	5	7.498728275299072
703	17	6	7.3262248039245605
703	38	7	6.881645202636719
703	59	8	6.745812892913818
703	44	9	6.741577625274658
703	68	10	6.35191011428833
707	47	1	7.05627965927124
707	40	2	5.956662178039551
707	55	3	5.942852020263672
707	14	4	5.618228435516357
707	10	5	5.387532711029053
707	17	6	5.222039222717285
707	63	7	5.219147682189941
707	50	8	5.215339183807373
707	30	9	5.206306457519531
707	0	10	4.92119836807251
769	69	1	6.341131687164307
769	38	2	6.0360260009765625
769	67	3	5.838373184204102
769	62	4	5.798580169677734
769	54	5	5.56455135345459
769	32	6	5.505801200866699
769	52	7	5.466660976409912
769	42	8	5.390448570251465
769	39	9	5.374011039733887
