867174	There is a related fallacy of "defining into existence" when implicitly defined entities are illicitly declared existent, versions of the ontological argument are often accused of defining God into existence. Kant clearly expressed the issue in his thesis that "existence is not a predicate". Even for ideal objects in mathematics it must be proved from axioms that objects fulfilling the defining conditions exists, the object is then said to be "well-defined". For example, Euclid defines equilateral triangle as a triangle with equal sides, but he gives a straightedge and compass construction of it before using it in demonstrations (in modern texts the two steps are often combined into a single "theorem-definition"). But in itself giving contradictory definitions with non-existent referents, and reasoning about them, is not a fallacy, although it does pose an old philosophical puzzle. Quine in On What There Is gave it a nickname that stuck:"Nonbeing must in some sense be, otherwise what is it that there is not? This tangled doctrine might be nicknamed Plato's beard". Plato mused over the nature of fleeting "sensibles", and famously assigned to them less than being, the becoming. This was a major point of difference between him and Aristotle, who saw becoming as a form of being, and argued against its dismissal by Parmenides and Plato. But objects nonexistent due to inconsistency, like round squares, pose the same logical problem: if round square is not what is it that there is not? One solution is due to Meinong: objects in logic may not exist but only "subsist", this is Meinong's version of becoming, but it also covers all sorts of fictions and absurdities. If you take this route you have to give up existential generalization, P(a) does not imply existence of x with property P, and allow contradictory sentences, P(a) and ¬P(a) may both hold if a is non-existent. If you give an argument with subsistent objects in the premises you may conclude all sorts of things about them, but it will not get you very much since none of them have to exist. To move from subsistence to existence would be exactly to commit the "defining into existence" fallacy. A more mainstream version of dealing with Plato's beard, one favored by Quine himself, is due to Russell. It involves eliminating defined objects from premises by using descriptions, before any logical analysis of arguments. Russell's way of talking about say round squares is to use a variable x with predicates R(x) and S(x), rather than a proper name with dubious existential status. The rest depends on how exactly you want to use round squares in premises. If you want to make any existential claim about them, e.g. "some round squares are green" ∃x(R(x)∧S(x)∧G(x)), then any premise involving it will come out as false, and any argument based on it will be unsound, even if valid. But something like "all round squares are round" ∀x(R(x)∧S(x) → R(x)) is not just true but even a logical tautology. For that matter, even "all round squares are green" ∀x(R(x)∧S(x) → G(x)) is a tautology, if we are assuming that R and S contradict each other. Plato's beard has an interesting application in mathematics. In proofs by contradiction negation of the intended conclusion is treated as an additional premise, and an auxiliary valid, but unsound argument is given using it. The contradiction in the conclusion of the auxiliary argument is then interpreted as entailing the intended conclusion. But at the onset of the auxiliary argument we do invoke inconsistent objects, implicitly or explicitly. For instance, Euclid's proof of the irrationality of square root of 2 ostensibly involves defining a rational number with square 2, and then reasoning about it. This non-existent number can be interpreted in Meinongian or in Russellian manner. See more in SEP's Nonexistent Objects, and Negative Existential Beliefs.
995712	chkdsk /r does the same thing as chkdsk /f only it also checks for bad sectors on the disk and recovers any readable information. Running chkdsk /r implies that also chkdsk /f is run. chkdsk /f only checks for disk errors, not bad sectors. Microsoft has a detailed page for chkdsk. The following is a snippet explaining /f and /r parameters. Fixing disk errors: Chkdsk corrects disk errors only if you specify the /f command-line option. Chkdsk must be able to lock the drive to correct errors. Because repairs usually change a disk's file allocation table and sometimes cause a loss of data, chkdsk sends a confirmation message. Finding physical disk errors: Use the /r command-line option to find physical disk errors in the file system.
997300	There is no such thing as a Domain Name Server. DNS stands for Domain Name System, which is simply a hierarchy of Name Servers that has the intent to translate host names into IP addresses on a global scale. A name server hosts or caches these translations, in the case where they are hosted the name server is often called a DNS Server. Counting all name servers is a bit tricky, because you can't simply enumerate all the domains. Let me give you an example on resolving superuser.com in a non-cached way: The name server that I use is 192.168.1.1. This is my local router which caches DNS entries, it has a Hosts file to reroute malicious domains. The router has the name servers 8.8.4.4 and 8.8.8.8 set, known as Google DNS, they also cache. Google DNS will contact authoritative root name servers, which are the top of the DNS hierarchy. Google DNS will contact the .com name servers, the IP of which it received from the ARNs. Google DNS will contact the DNS server for superuser.com, of which IP it received from .com. A simply whois reveals: NS1.SERVERFAULT.COM NS2.SERVERFAULT.COM NS3.SERVERFAULT.COM The IPs for these name servers are known as they are registered at the .com name server, when you register a new domain you always have to fill in the DNS servers that you use along their IP. Google DNS will contact the DNS servers of superuser.com to find the IP of superuser.com: nslookup superuser.com NS1.SERVERFAULT.COM Server: NS1.SERVERFAULT.COM Address: 64.34.119.33 Name: superuser.com Address: 64.34.119.12 I would suggest you to read through Domain Name System and Name Servers for more details. The term name servers are also used in different contexts, read Spiff's answer for more.
1165311	Before I begin answering the question, think about this: if DualShock uses Bluetooth, then how does the PlayStation establish a connection to all 4 controllers with a single radio? I use Scarlet.Crush's SCP drivers, and they seem to have great Bluetooth support (I use regular USB). They require sacrificing one Bluetooth dongle to install SCP drivers on it, which replace the original Bluetooth drivers/stack (meaning the dongle will be dedicated to connecting DualShock controllers and nothing more). The fact that plural in "controllers" is used frequently in the documentation confirms that you are able to connect all four controllers into a single dongle. Due to the controller's hardware limitations (4 lights) and SCP's own limitations as a result, you can only have up to four controllers connected at once. Since a concurrent connection to 4 devices are supported by a majority of Bluetooth radios (the forum post above lists them out) and this does not even come near to the spec's hard limit of 7, there is no doubt you will be able to connect all 4 controllers with a single dongle, regardless of whether they are DS3 or DS4, given that everything is correctly configured and paired up.
2217110	Natural vs synthetic I did a bit of research into this and found that there are two main kinds of paintbrush bristles: natural (usually made from animal hair) and synthetic (usually made from some combination of nylon and polyester). Each of these has its own advantages and disadvantages according to what kind of paint you're using. The TL;DR is that natural bristles are better for oil-based paint while synthetic bristles are better for water-based or latex paint. For more details, see this page. As a bonus, it also gives some information on the shape as well as the material of paintbrush bristles: Bristle Shape: Most paintbrushes available today are square-cut brushes. They're perfect for holding and laying paint onto virtually any surface. However, square-cut brushes don't provide as much control when painting into corners, up to adjacent surfaces, or along narrow edges or surfaces. For more precise control, use a sash brush, which has its bristles cut at a slight angle. Sash brushes are particularly well-suited for cutting in around the perimeter of a room. Bristle Tips: Better quality brushes have bristles with flagged, or split, ends. Flagged bristles hold more paint and spread paint more smoothly. Some brushes, especially sash brushes, have tipped ends, which should not be confused with flagged ends. Tipped brushes come to a point; they're not cut flat and straight, as is a standard brush. Professional painters favor tipped brushes because they provide greater control and allow you to apply paint more precisely. More details on different types This list goes into more detail on the usages of synthetic and various types of natural bristles, although it doesn't distinguish between different types of synthetic material: Badger For blending oil paint on canvas, Badger Hair is an age-old tradtion. It comes from various parts of the world and is more readily available than most animal hair, although the quality varies greatly. Badger hair is thickest at the point, and relatively thin at the root, so it has a distinctive "bushy" appearance. MEDIA: oil Camel Hair Camel Hair does not come from camels at all. It is found in watercolor and lettering brushes and usually is made of squirrel, goat, ox, pony or a blend of several hairs, depending on the desired softness and intended cost of the brush. MEDIA: lettering, tempera, watercolor Hog Bristle Hog Bristle is obtained from hogs in several parts of the world, the most sought after coming from China. Bristle is unlike any other natural filler in that it forms a V-shaped split or "flag" at the tip and tends to have a natural curve. A brush with "interlocked" bristles, with the curves formed inward to the ferrule, has a natural resistance to fraying and spreads medium to thick paints smoothly and evenly. A selection of pure hog bristle brushes is recommended for oil and acrylic painting, and is a far less expensive alternative to good-quality softer hairs. MEDIA: acrylic, oil Kevrin/Mongoose Hair Kevrin/Mongoose Hair is strong, resilient, and makes a good long-wearing, medium to professional quality brush for oil and acrylic painting. MEDIA: acrylic, oil Kolinsky Sable Kolinsky Sable is not really from a sable at all, but comes from the tail of a species of mink that is a member of the weasel family found in Siberia and northeastern China. It is generally conceded to be the best material for oil and watercolor brushes due to its strength, spring and ability to retain its shape ("snap"). It holds a very fine point or edge. This is considered a professional grade of hair, and if properly cared for, Kolinsky will last for many years. MEDIA, oil, watercolor Ox Hair The best quality comes from the ears of cattle or oxen. The Ox Hair has a very strong body with silken texture, is very resilient, has good "snap", but lacks a fine tip. Therefore, it is most useful in medium gradewash brushes, or flat shaped brushes. Frequently, ox hair is blended with other natural hair to increase the resiliency of a brush. MEDIA: lettering, watercolor Pony Hair Pony Hair is soft but strong, from mature animals at least 2 years of age. It is primarily used for scholastic grade brushes, but often blended with other hairs for inexpensive watercolor and touch-up brushes. MEDIA: acrylic, scholastic, tempera, watercolor Red Sable Red Sable is obtained from any member of the weasel family with "red" hair, not at all from the animal known as the sable. It is found in a variety of brush styles for many varied mediums, with quality and characteristics varying greatly. A good quality pure Red Sable is a good alternative to the more expensive Kolinsky, with similar performance and durability. Often, weasel hair is blended with ox hair to make a more economical brush, but the fine point is sacrificed. MEDIA: oil, watercolor Sabeline Sabeline is actually select, light-colored ox hair dyed to resembled red sable. Lettering and watercolor brushes often use Sabeline mixed with Sable to lower the cost of a brush. MEDIA: lettering, watercolor Squirrel Gray Squirrel (Talayoutky), most highly in demand for lettering brushes and quills, is native to Russia and nearly always fell in short supply. Brown squirrel (Kazan) is more readily available, and is used mainly for medium quality and scholastic watercolor brushes. A very fine, thin hair, taken from squirrel tails, it points as well as Kolinsky, but has very little "snap" because the hair is not very resilient. It works best with liquid paints and inks. MEDIA: lettering, watercolor Synthetic Synthetics are man-made of either nylon or polyester filaments. They can be tapered, tipped, flagged, abraded or etched to increase color carrying ability. Often, synthetic filaments are dyed and baked to make them softer and more absorbent. The common name for this filament is "Taklon". Advantages of synthetic brushes are: 1) They are less prone to damage from solvents, insects or paints. 2) They are easier to keep clean than animal hair brushes because the filaments don't have animal scale structures to trap paint. 3) They are less prone to breakage and are durable on many different surfaces. 4) They are better suited for painting with acrylics because a synthetic filament will withstand the caustic nature of acrylic paints with less damage. MEDIA: all Finally, this list goes into even greater detail on a huge variety of types of bristle, falling into four main families: animal hair, vegetable fibre, synthetic, and wire brush. Within each of these families, several different materials are described and compared. It's too long to copy it all here, but should be useful as further reading if the above isn't detailed enough.
2259929	A good way of thinking about it is as a clockwork watch or clockwork mechanism or machine. You could have two watches keeping the same time but with different time signatures. Think of the second hand as the pulse with its tick, tock, tick, tock and the beat as the mechanism driving the second hand as 123, 123, 123, 123. Each tick or tock is supported by three beats. A beat behind the second hand pulse of 1234, 1234, 1234, 1234 would be a 16/4 time signature. A beat that is the same as the pulse 1234, 1234, e.t.c. would be in common time. An old mantelpiece clock could be imagined in cut time 2/2. That's why trying to determine the time signature of a tune by counting foot taps as beats only works in 4/4 or if you double or half your tap interval to an 8/4 or 2/4, e.t.c. Complex time signatures can't be determined that way. For example, if you tap out a 6/8 jig, you'd fool yourself into thinking it's in 2/8 time, i.e. two beats to every bar whereas you are actually tapping out groups of three beats, 123, 123. A common question in traditional music that might help is the difference between a jig and a reel. To real (forgive the pun) traditional musicians, who have learned by ear and never seen a musical score, the reply will be something using words; if you can say 'jiggery, jiggery,' to the music, it's a jig and if you can say 'this is how a reel goes, this is how a reel goes,' it's a reel. The jiggery is Ji Ge Ry, 123, beat on the capital letter, and this is how a reel goes is Thisis Howa Reel Goes, 1234. Therefore, a jig is in 6/8 time (usually) 123, 123, i.e. 6 X 8th notes (beats) per bar and a reel is in 4/4 time 4 X 4 notes (beats) per bar. To understand the 123 grouping think of a waltz which is often (usually in 3/4 time, i.e. three quarter notes per bar. You'll find yourself saying 123, 123, 123, 123 while tapping out the pulse as one tap on the 1 of each 123 grouping.
2380373	Blinding road users will be the result of the following factors: Total light output Mirror design (how is the light shaped) How you aimed your light Most trail lights (and high output battery powered lights) use a mirror that casts the light in a symmetrical shape. This means light is cast up, down, left and right. Light cast above the horizon is what binds other road users. Light above the horizon is however great for trail riding as it lets you see overhanging branches and other impediments. Car running lights (i.e. not high beams) are designed with a horizontal cut-off, where light does not shine above the horizon (actually a low percentage does, this called spill light). If the car light is aimed correctly, the the horizontal cut-off falls below oncoming road users line of vision. This is why you are typically not horribly blinded by oncoming cars, if they are a) using their running lights and b) have their lights aimed correctly. High beams do not have a horizontal cut-off, which is the primary reason you get blinded so badly. Some bike lights (those that are approved for German roads) will have a mirror that has this sharp horizontal cut-off. They usually will usually be indicated by the some statement on StVZO compliance. Most dynamo lights (e.g., B & M, Schmidt, etc) will have this mirror design. There are also a few battery powered lights (e.g., some B & M models), but they are few and far between. If you have a light with a symmetrical beam, you can lessen the blinding effect by pointing the light down (as suggested in @Batman's answer), however due to the symmetrical nature of the beam you will still blind road users more than if you had a light with a horizontal cutoff and was aimed correctly as there will still be more spill light above the horizon. This effect is also confounded by how narrowly or wide the symmetrical beam is focused. Wide flood lights will almost always blind, despite how much you aim them down, spot lights will blind less when pointed down. Finally, total output does have some impact too, but it is also confounded with mirror design (e.g., high output with a horizontal cut-off may blind less than a low output symmetrical beam). What really determines whether or not you blind other users is the total amount of light shining above the horizon at their eyes. In your case your 750 lumen lights are likely trail lights with a wide symmetrical beam. If you run them at full output you will likely blind others unless you severely aim it downwards.
2382077	I just tried using a sackbarrow as a trailer, and it was workable, but not recommended. That's a "trailgator" kids bike comealong joiner. The clamp that goes on the kid's bike's head tube is bolted to the handle of the barrow, the eagle-eyed will notice a spare crank arm used as packing for this test. The arm can be almost twice as long, but compressed was long enough for this test. Problems: The small ~6 inch wheels are terribly bouncy and noisy at any pressure. Adding some weight certainly helped this. Lack of rotational joint meant there was often a barrow wheel off the ground when empty. Sharp turns brought the main beam in contact with the rider's thigh. Most of the weight is on two quick release bolts, so that's the limiting factor. These two bolts (one vertical and one horizontal) provide the freedom for the main beam to move up/down and left/right. On the other hand, it definitely worked and would let you tow the box or maybe 50 kilograms of stuff. I should have fastened it lower on the seat post, but that would mean the rack was unusable. That weird black arm is supposed to clip to the kid's handlebars to stop them turning while being towed.
395795	I'm unaware of any canon answers so I will hazard a reasonable guess. It seems exceptionally unlikely that Dumbledore would allow any policy or circumstance which made it impossible for a parent to visit with their child. Parents are, after all, the child's first teacher/protector/champion/consoler/cheering section and in times of triumph/stress/trauma, most children will turn to their parent. Dumbledore has consistently shown that the welfare of his students is a primary concern and so he would insure that all of his students could avail themselves of whatever parents/guardians they had. On the other hand, I think that muggle parents would feel exceptionally uncomfortable traveling to Hogwarts under most circumstances. I can just imagine one of Hermione's dentist parents doing side-along-apparation with Dumbledore. Generally, I think that the comment by Anthony Grist is probably correct (families of witches and wizards are more like squibs) and thus they could travel to Hogwarts. I think it's fairly rare though and that's why we don't see any instances of it in the books.
419075	J. K. Rowling's Draco entry on Pottermore, added December 2014, directly addressed your question. The biggest revelation was that he became less of a pure-blood fanatic: The events of Draco’s late teens forever changed his life. He had had the beliefs with which he had grown up challenged in the most frightening way: he had experienced terror and despair, seen his parents suffer for their allegiance, and had witnessed the crumbling of all that his family had believed in. People whom Draco had been raised, or else had learned, to hate, such as Dumbledore, had offered him help and kindness, and Harry Potter had given him his life. After the events of the second wizarding war, Lucius found his son as affectionate as ever, but refusing to follow the same old pure-blood line. Draco married the younger sister of a fellow Slytherin. Astoria Greengrass, who had gone through a similar (though less violent and frightening) conversion from pure-blood ideals to a more tolerant life view, was felt by Narcissa and Lucius to be something of a disappointment as a daughter-in-law. They had had high hopes of a girl whose family featured on the ‘Sacred Twenty-Eight’, but as Astoria refused to raise their grandson Scorpius in the belief that Muggles were scum, family gatherings were often fraught with tension. Also, he seemingly mellowed out a bit, leading a life of leisure instead of working to overturn the forces of light or establish dominion over Muggles, like Lucius did: I imagine that Draco grew up to lead a modified version of his father’s existence; independently wealthy, without any need to work, Draco inhabits Malfoy Manor with his wife and son. I see in his hobbies further confirmation of his dual nature. The collection of Dark artefacts harks back to family history, even though he keeps them in glass cases and does not use them. However, his strange interest in alchemical manuscripts, from which he never attempts to make a Philosopher’s Stone, hints at a wish for something other than wealth, perhaps even the wish to be a better man. I have high hopes that he will raise Scorpius to be a much kinder and more tolerant Malfoy than he was in his own youth.
